Tiempo [Seg.],Velocidad angular [rad /seg],Corriente en armadura [A],Tensión [V],Torque
352.20000000000107,4.944833674459813,0.3321048317754647,2,0.12
356.20000000000107,4.9134034295588975,0.3356597759530137,2,0.12
360.20000000000107,4.882645825930566,0.3391386404759789,2,0.12
364.20000000000107,4.852546468323269,0.3425430535313449,2,0.12
368.20000000000107,4.82309126955943,0.34587460846113205,2,0.12
372.20000000000107,4.7942664439423215,0.34913486450811637,2,0.12
376.20000000000107,4.766058500804055,0.35232534754559003,2,0.12
380.20000000000107,4.738454238191643,0.3554475507915047,2,0.12
384.20000000000107,4.711440736688184,0.35850293550733103,2,0.12
388.20000000000107,4.685005353366289,0.3614929316819619,2,0.12
392.20000000000107,4.659135715870904,0.3644189387009796,2,0.12
396.20000000000107,4.63381971662877,0.3672823260015997,2,0.12
400.20000000000107,4.609045507181803,0.3700844337135987,2,0.12
404.20000000000107,4.5848014926417555,0.37282657328652485,2,0.12
408.20000000000107,4.56107632626354,0.3755100281034857,2,0.12
412.20000000000107,4.5378589041346995,0.3781360540818012,2,0.12
416.20000000000107,4.515138359978528,0.3807058802608003,2,0.12
420.20000000000107,4.492904060068407,0.38322070937704,2,0.12
424.20000000000107,4.47114559825098,0.38568171842721244,2,0.12
428.20000000000107,4.44985279107584,0.3880900592190061,2,0.12
432.20000000000107,4.429015673029447,0.3904468589101779,2,0.12
436.20000000000107,4.408624491871038,0.39275322053608813,2,0.12
440.20000000000107,4.388669704068365,0.3950102235259464,2,0.12
444.20000000000107,4.369141970331099,0.3972189242080081,2,0.12
448.20000000000107,4.350032151239842,0.39938035630396046,2,0.12
452.20000000000107,4.331331302968663,0.4014955314127271,2,0.12
456.20000000000107,4.313030673099192,0.40356543948391943,2,0.12
460.20000000000107,4.295121696524287,0.4055910492811554,2,0.12
464.20000000000107,4.277595991439376,0.4075733088354624,2,0.12
468.20000000000107,4.260445355419577,0.40951314588897747,2,0.12
472.20000000000107,4.243661761580785,0.4114114683291512,2,0.12
476.20000000000107,4.227237354822901,0.41326916461366003,2,0.12
480.20000000000107,4.21116444815348,0.4150871041862239,2,0.12
484.20000000000107,4.195435519090035,0.4168661378835257,2,0.12
488.20000000000107,4.180043206139348,0.41860709833342225,2,0.12
492.20000000000107,4.16498030535213,0.4203108003446325,2,0.12
496.20000000000107,4.150239766951406,0.4219780412880865,2,0.12
500.20000000000107,4.13581469203306,0.42360960147011334,2,0.12
504.20000000000107,4.1216983293369935,0.4252062444976415,2,0.12
508.20000000000107,4.107884072087387,0.4267687176355846,2,0.12
512.2000000000011,4.0943654549005775,0.4282977521565777,2,0.12
516.2000000000011,4.081136150759107,0.42979406368323,2,0.12
520.2000000000011,4.068189968050549,0.43125835252305167,2,0.12
524.2000000000011,4.055520847669684,0.43269130399621414,2,0.12
528.2000000000011,4.043122860182704,0.43409358875629517,2,0.12
532.2000000000011,4.030990203052106,0.43546586310415947,2,0.12
536.2000000000011,4.019117197920971,0.43680876929512297,2,0.12
540.2000000000011,4.007498287955369,0.43812293583954226,2,0.12
544.2000000000011,3.996128035243629,0.43940897779697174,2,0.12
548.2000000000011,3.9850011182512803,0.4406674970640255,2,0.12
552.2000000000011,3.9741123293304526,0.4418990826560783,2,0.12
556.2000000000011,3.9634565722825768,0.4431043109829381,2,0.12
560.2000000000011,3.9530288599732515,0.44428374611861887,2,0.12
564.2000000000011,3.942824311998153,0.4454379400653399,2,0.12
568.2000000000011,3.932838152398893,0.4465674330118754,2,0.12
